user_id,total_orders,total_spending,avg_order_value,total_items,first_order_date,last_order_date,recency_days,order_frequency,age,gender,occupation,monthly_income,family_size
43984,1,34588,34588.0,27,2018-05-22,2018-05-22,767,1.0,22,Female,Student,Below Rs.10000,4
43986,1,519,519.0,2,2020-02-22,2020-02-22,126,1.0,22,Female,Student,No Income,3
43987,1,14361,14361.0,333,2018-04-04,2018-04-04,815,1.0,25,Male,Employee,25001 to 50000,2
43988,2,301,150.5,2,2018-07-03,2020-01-28,151,0.003484320557491289,30,Female,House wife,No Income,5
43989,2,453,226.5,2,2019-09-05,2019-09-25,276,0.1,24,Male,Student,No Income,3
43990,3,1912,637.3333333333334,12,2017-10-19,2020-04-21,67,0.003278688524590164,25,Male,Employee,10001 to 25000,3
43991,3,29996,9998.666666666666,30,2019-01-02,2020-01-20,159,0.007832898172323759,23,Male,Student,More than 50000,3
43992,3,2001,667.0,7,2017-10-12,2020-01-30,149,0.0035714285714285713,24,Female,Student,No Income,4
43993,1,157,157.0,1,2018-11-09,2018-11-09,596,1.0,32,Male,Employee,10001 to 25000,4
43996,2,190,95.0,2,2017-11-02,2019-02-04,509,0.004357298474945534,23,Female,Student,No Income,4
43997,3,24157,8052.333333333333,15,2017-12-11,2020-03-31,88,0.0035671819262782403,20,Male,Student,No Income,2
43998,2,3796,1898.0,9,2019-04-05,2019-11-14,226,0.008968609865470852,21,Male,Student,No Income,2
43999,1,1213,1213.0,6,2020-06-15,2020-06-15,12,1.0,24,Female,Self Employeed,10001 to 25000,5
44000,3,1454,484.6666666666667,6,2018-08-24,2019-09-11,290,0.007832898172323759,23,Female,Student,No Income,4
44001,3,7487,2495.6666666666665,10,2019-05-27,2020-01-16,163,0.01282051282051282,25,Male,Employee,25001 to 50000,3
44002,1,218,218.0,1,2019-03-21,2019-03-21,464,1.0,32,Female,House wife,No Income,3
44003,1,97,97.0,1,2019-06-11,2019-06-11,382,1.0,27,Male,Employee,More than 50000,5
44004,3,820,273.3333333333333,3,2018-07-18,2019-11-29,211,0.006012024048096192,20,Female,Student,No Income,2
44005,1,634,634.0,3,2020-03-30,2020-03-30,89,1.0,21,Male,Student,No Income,2
44006,1,449,449.0,1,2019-11-19,2019-11-19,221,1.0,26,Male,Employee,More than 50000,3
44007,2,6269,3134.5,23,2018-02-26,2018-08-14,683,0.011834319526627219,25,Male,Employee,10001 to 25000,4
44008,2,2510,1255.0,17,2018-06-08,2019-07-11,352,0.005025125628140704,26,Male,Employee,25001 to 50000,3
44011,4,1236,309.0,4,2018-04-16,2019-09-05,296,0.007889546351084813,27,Female,Student,No Income,5
44012,1,1769,1769.0,1,2018-12-12,2018-12-12,563,1.0,24,Female,Student,No Income,5
44013,2,439,219.5,6,2018-07-05,2019-08-01,331,0.00510204081632653,25,Male,Self Employeed,More than 50000,2
44014,2,199,99.5,2,2017-12-20,2018-11-16,589,0.006042296072507553,20,Male,Student,No Income,2
44015,2,2718,1359.0,3,2019-07-02,2019-07-17,346,0.13333333333333333,22,Male,Student,No Income,1
44016,1,3343,3343.0,13,2018-04-04,2018-04-04,815,1.0,26,Female,Student,Below Rs.10000,3
44017,2,3601,1800.5,9,2018-05-23,2019-03-07,478,0.006944444444444444,27,Male,Employee,25001 to 50000,1
44018,2,5935,2967.5,17,2019-11-28,2019-12-16,194,0.1111111111111111,25,Female,Student,No Income,3
44019,1,28,28.0,1,2019-04-09,2019-04-09,445,1.0,24,Male,Employee,Below Rs.10000,2
44020,1,843,843.0,13,2018-08-20,2018-08-20,677,1.0,23,Female,Employee,10001 to 25000,6
44022,3,15292,5097.333333333333,124,2017-11-29,2019-09-30,271,0.004477611940298508,26,Male,Self Employeed,More than 50000,3
44023,1,4255,4255.0,13,2018-09-12,2018-09-12,654,1.0,26,Male,Employee,Below Rs.10000,1
44024,1,46630,46630.0,40,2018-05-28,2018-05-28,761,1.0,25,Female,Self Employeed,25001 to 50000,3
44025,3,118653,39551.0,87,2018-01-08,2019-11-08,232,0.004484304932735426,29,Female,Employee,More than 50000,3
44026,2,514,257.0,3,2018-06-14,2019-02-01,512,0.008620689655172414,23,Male,Student,Below Rs.10000,3
44027,2,212,106.0,2,2019-12-13,2019-12-20,190,0.2857142857142857,22,Female,Employee,25001 to 50000,4
44028,2,246,123.0,2,2018-10-30,2019-09-30,271,0.005970149253731343,22,Male,Student,No Income,2
44030,1,227,227.0,1,2017-10-20,2017-10-20,981,1.0,28,Male,Employee,More than 50000,1
44031,1,106,106.0,1,2018-04-27,2018-04-27,792,1.0,22,Male,Student,No Income,2
44032,1,463,463.0,7,2018-11-05,2018-11-05,600,1.0,25,Male,Employee,10001 to 25000,2
44034,1,102,102.0,1,2019-09-16,2019-09-16,285,1.0,31,Male,Self Employeed,More than 50000,6
44036,1,139,139.0,1,2019-08-05,2019-08-05,327,1.0,24,Male,Employee,25001 to 50000,2
44037,3,11032,3677.3333333333335,42,2018-01-08,2019-06-04,389,0.005859375,31,Female,Employee,More than 50000,5
44038,3,274273,91424.33333333333,107,2018-05-14,2019-12-13,197,0.005190311418685121,26,Male,Employee,25001 to 50000,2
44039,3,26384,8794.666666666666,32,2017-12-29,2019-09-22,279,0.004746835443037975,24,Female,Self Employeed,More than 50000,2
44040,2,2144,1072.0,3,2018-11-08,2018-11-30,575,0.09090909090909091,22,Female,Student,No Income,3
44041,1,1144,1144.0,2,2020-03-09,2020-03-09,110,1.0,19,Male,Student,No Income,6
44042,1,222,222.0,1,2019-02-19,2019-02-19,494,1.0,25,Male,Employee,More than 50000,6
44043,5,5958,1191.6,20,2018-08-01,2019-05-17,407,0.01730103806228374,23,Female,House wife,No Income,6
44044,2,694,347.0,2,2018-07-20,2019-05-17,407,0.006644518272425249,23,Female,Student,No Income,2
44045,3,519,173.0,3,2018-11-13,2020-04-30,58,0.0056179775280898875,23,Male,Student,No Income,2
44046,1,301,301.0,1,2018-11-16,2018-11-16,589,1.0,24,Male,Student,No Income,5
44047,1,1194,1194.0,1,2018-02-08,2018-02-08,870,1.0,22,Female,Employee,25001 to 50000,4
44048,1,1167,1167.0,1,2019-09-12,2019-09-12,289,1.0,26,Male,Employee,More than 50000,4
44049,2,1014,507.0,2,2017-11-29,2018-12-06,569,0.005376344086021506,25,Female,Student,No Income,3
44050,1,116,116.0,1,2019-07-12,2019-07-12,351,1.0,20,Male,Student,No Income,2
44051,1,93,93.0,1,2017-10-31,2017-10-31,970,1.0,29,Male,Employee,25001 to 50000,4
44052,3,3319,1106.3333333333333,13,2017-12-18,2019-09-20,281,0.0046801872074883,23,Female,Student,No Income,1
44053,3,625,208.33333333333334,3,2017-11-13,2019-02-01,512,0.006741573033707865,25,Male,Self Employeed,More than 50000,2
44055,1,389,389.0,1,2018-10-09,2018-10-09,627,1.0,27,Male,Self Employeed,25001 to 50000,6
44056,3,7871,2623.6666666666665,63,2018-04-06,2020-05-28,30,0.0038314176245210726,25,Male,Self Employeed,10001 to 25000,3
44057,1,83,83.0,1,2019-05-09,2019-05-09,415,1.0,21,Male,Student,No Income,2
44058,1,102,102.0,1,2018-02-28,2018-02-28,850,1.0,23,Male,Student,No Income,3
44059,2,297,148.5,2,2019-03-15,2020-04-30,58,0.0048543689320388345,24,Female,Employee,10001 to 25000,4
44060,4,20342,5085.5,18,2019-03-05,2019-08-26,306,0.022988505747126436,32,Male,Self Employeed,10001 to 25000,3
44061,1,1685,1685.0,7,2020-03-09,2020-03-09,110,1.0,28,Male,Employee,25001 to 50000,5
44062,1,111,111.0,1,2018-11-13,2018-11-13,592,1.0,26,Male,Employee,10001 to 25000,2
44063,1,921,921.0,5,2018-04-10,2018-04-10,809,1.0,31,Female,House wife,No Income,5
44064,2,1477,738.5,6,2018-08-09,2019-06-17,376,0.00641025641025641,27,Female,Self Employeed,25001 to 50000,3
44065,1,5833,5833.0,18,2020-06-03,2020-06-03,24,1.0,21,Female,Student,No Income,1
44066,2,320,160.0,2,2017-12-12,2018-06-14,744,0.010869565217391304,23,Female,Student,No Income,2
44067,4,11801,2950.25,35,2018-01-25,2020-06-19,8,0.0045662100456621,26,Male,Employee,10001 to 25000,4
44070,1,755,755.0,1,2018-04-11,2018-04-11,808,1.0,28,Male,Self Employeed,10001 to 25000,2
44071,2,1388,694.0,3,2018-09-13,2020-02-10,138,0.003883495145631068,21,Female,Student,No Income,3
44072,2,2537,1268.5,30,2020-04-20,2020-06-03,24,0.045454545454545456,24,Male,Student,No Income,2
44073,1,60,60.0,1,2018-02-22,2018-02-22,856,1.0,26,Female,Self Employeed,10001 to 25000,5
44074,3,9848,3282.6666666666665,7,2017-11-22,2019-03-07,478,0.006382978723404255,32,Male,Employee,25001 to 50000,3
44075,2,477,238.5,2,2018-03-30,2020-01-23,156,0.0030120481927710845,29,Male,Self Employeed,More than 50000,6
44077,1,16417,16417.0,320,2019-10-28,2019-10-28,243,1.0,24,Female,Self Employeed,25001 to 50000,3
44078,3,4024,1341.3333333333333,14,2018-07-12,2019-12-26,184,0.005639097744360902,26,Male,Self Employeed,More than 50000,2
44079,2,505,252.5,3,2019-10-14,2019-11-25,215,0.047619047619047616,25,Male,Employee,More than 50000,3
44080,2,598,299.0,2,2018-02-08,2019-04-15,439,0.004640371229698376,29,Male,Employee,25001 to 50000,3
44081,1,1051,1051.0,3,2020-02-04,2020-02-04,144,1.0,22,Male,Student,No Income,3
44082,2,167,83.5,2,2018-09-06,2019-01-07,537,0.016260162601626018,24,Male,Student,No Income,2
44084,2,977,488.5,2,2018-02-09,2018-05-08,781,0.022727272727272728,23,Female,Student,No Income,3
44085,2,8246,4123.0,8,2019-01-15,2019-10-04,267,0.007633587786259542,32,Male,Employee,More than 50000,6
44086,1,115921,115921.0,55,2019-01-28,2019-01-28,516,1.0,22,Female,Student,No Income,2
44088,4,35476,8869.0,470,2018-01-08,2020-05-13,45,0.004672897196261682,23,Female,Student,No Income,2
44089,2,11621,5810.5,8,2019-08-16,2020-06-09,18,0.006711409395973154,30,Male,Self Employeed,More than 50000,1
44090,1,162,162.0,1,2018-03-15,2018-03-15,835,1.0,21,Male,Student,No Income,3
44091,1,11315,11315.0,7,2018-08-16,2018-08-16,681,1.0,26,Female,Employee,Below Rs.10000,6
44092,2,37588,18794.0,90,2018-03-12,2020-04-16,72,0.0026109660574412533,25,Male,Self Employeed,More than 50000,3
44093,3,421,140.33333333333334,3,2018-02-22,2020-01-06,173,0.004392386530014641,31,Male,Employee,Below Rs.10000,1
44094,1,1481,1481.0,7,2018-06-12,2018-06-12,746,1.0,23,Female,Employee,25001 to 50000,2
44095,1,287,287.0,1,2017-11-15,2017-11-15,955,1.0,29,Female,Employee,25001 to 50000,3
44096,2,8027,4013.5,11,2019-03-13,2019-08-09,323,0.013422818791946308,21,Male,Student,No Income,6
44097,3,40847,13615.666666666666,52,2017-10-24,2018-08-21,676,0.009966777408637873,20,Male,Student,No Income,3
44098,1,435,435.0,1,2018-08-07,2018-08-07,690,1.0,22,Male,Employee,10001 to 25000,2
44100,2,102,51.0,2,2018-01-24,2018-02-12,866,0.10526315789473684,27,Male,Self Employeed,More than 50000,3
44105,5,2129,425.8,6,2017-10-09,2019-05-23,401,0.008460236886632826,30,Male,Self Employeed,More than 50000,6
44106,3,9416,3138.6666666666665,9,2019-01-22,2020-05-14,44,0.006276150627615063,24,Female,Employee,25001 to 50000,2
44107,1,6139,6139.0,70,2017-10-17,2017-10-17,984,1.0,21,Male,Student,No Income,2
44108,1,569,569.0,1,2018-09-14,2018-09-14,652,1.0,23,Female,Employee,10001 to 25000,3
44109,1,1588,1588.0,3,2020-06-17,2020-06-17,10,1.0,25,Male,Self Employeed,More than 50000,4
44110,1,125,125.0,1,2019-01-16,2019-01-16,528,1.0,24,Female,Employee,25001 to 50000,2
44111,1,4782,4782.0,8,2018-07-02,2018-07-02,726,1.0,26,Male,Employee,10001 to 25000,3
44112,1,83,83.0,1,2020-04-14,2020-04-14,74,1.0,25,Female,Employee,25001 to 50000,2
44114,1,1769,1769.0,1,2019-10-17,2019-10-17,254,1.0,26,Female,Employee,25001 to 50000,2
44115,3,8218,2739.3333333333335,48,2018-05-02,2019-09-19,282,0.005940594059405941,23,Male,Employee,10001 to 25000,2
44116,1,718,718.0,1,2019-03-22,2019-03-22,463,1.0,21,Female,Employee,Below Rs.10000,2
44117,2,185,92.5,2,2018-09-13,2018-09-26,640,0.15384615384615385,25,Male,Self Employeed,25001 to 50000,3
44120,4,3689,922.25,38,2018-07-24,2020-06-22,5,0.005722460658082976,23,Female,Student,No Income,4
44121,4,842,210.5,4,2019-04-23,2020-06-19,8,0.009456264775413711,24,Male,Employee,More than 50000,3
44122,1,338,338.0,1,2020-03-13,2020-03-13,106,1.0,22,Female,Student,No Income,2
44124,1,426,426.0,1,2017-10-11,2017-10-11,990,1.0,23,Female,Employee,10001 to 25000,4
44125,1,523,523.0,1,2020-06-12,2020-06-12,15,1.0,19,Male,Student,No Income,6
44126,4,7930,1982.5,10,2018-04-05,2020-05-05,53,0.005256241787122208,21,Female,Student,No Income,2
44127,2,1227,613.5,2,2017-10-23,2018-05-14,775,0.009852216748768473,23,Male,Student,No Income,4
44129,4,1435,358.75,4,2018-03-12,2019-02-26,487,0.011396011396011397,26,Female,Employee,10001 to 25000,2
44130,1,458,458.0,4,2019-05-22,2019-05-22,402,1.0,26,Female,Student,No Income,2
44131,1,56,56.0,1,2019-03-08,2019-03-08,477,1.0,25,Female,Student,10001 to 25000,2
44132,1,356,356.0,2,2018-02-20,2018-02-20,858,1.0,28,Female,Employee,25001 to 50000,5
44133,3,866,288.6666666666667,3,2018-06-20,2020-02-28,120,0.0048543689320388345,25,Female,Student,No Income,3
44134,3,26541,8847.0,253,2018-01-11,2018-11-23,582,0.00949367088607595,20,Female,Student,No Income,2
44135,1,389,389.0,1,2019-11-15,2019-11-15,225,1.0,27,Female,Self Employeed,More than 50000,6
44136,1,6389,6389.0,183,2019-11-27,2019-11-27,213,1.0,25,Female,Employee,25001 to 50000,3
44138,1,65,65.0,1,2018-11-14,2018-11-14,591,1.0,25,Female,Employee,More than 50000,1
44140,5,46111,9222.2,34,2017-12-06,2020-04-02,86,0.00589622641509434,24,Female,Student,Below Rs.10000,5
44142,3,20106,6702.0,34,2018-05-24,2018-11-16,589,0.017045454545454544,22,Male,Employee,10001 to 25000,1
44144,1,241,241.0,1,2018-07-27,2018-07-27,701,1.0,25,Female,Employee,More than 50000,6
44146,3,6944,2314.6666666666665,9,2018-09-14,2019-07-03,360,0.010273972602739725,22,Female,Student,No Income,6
44147,1,11338,11338.0,48,2018-01-24,2018-01-24,885,1.0,22,Male,Student,Below Rs.10000,4
44149,1,69,69.0,1,2019-01-22,2019-01-22,522,1.0,22,Male,Student,No Income,3
44150,4,17510,4377.5,17,2017-12-14,2020-05-04,54,0.0045871559633027525,24,Female,Student,No Income,3
44151,1,245,245.0,3,2020-04-02,2020-04-02,86,1.0,23,Female,Student,No Income,2
44152,1,15681,15681.0,18,2018-05-22,2018-05-22,767,1.0,23,Female,Student,No Income,4
44154,4,3510,877.5,35,2018-02-23,2019-07-23,340,0.007766990291262136,23,Male,Student,Below Rs.10000,2
44155,2,1384,692.0,14,2018-05-10,2020-01-27,152,0.003189792663476874,32,Male,Employee,More than 50000,5
44156,2,10185,5092.5,61,2018-07-23,2019-09-12,289,0.004807692307692308,25,Female,Student,No Income,2
44157,1,968,968.0,2,2018-03-23,2018-03-23,827,1.0,28,Male,Self Employeed,10001 to 25000,2
44158,1,394,394.0,1,2018-02-28,2018-02-28,850,1.0,21,Female,Student,No Income,3
44161,2,3329,1664.5,9,2019-03-15,2019-06-21,372,0.02040816326530612,32,Male,Employee,25001 to 50000,3
44162,2,7510,3755.0,9,2019-05-03,2019-07-30,333,0.022727272727272728,29,Male,Self Employeed,More than 50000,6
44163,1,4449,4449.0,2,2018-01-17,2018-01-17,892,1.0,21,Male,Student,No Income,5
44164,1,116,116.0,1,2018-02-21,2018-02-21,857,1.0,24,Female,Self Employeed,25001 to 50000,3
44165,1,241,241.0,1,2019-11-13,2019-11-13,227,1.0,26,Male,Self Employeed,More than 50000,2
44166,3,2217,739.0,6,2018-04-18,2019-09-04,297,0.005952380952380952,21,Male,Employee,More than 50000,3
44167,1,500,500.0,2,2017-11-22,2017-11-22,948,1.0,29,Male,Employee,25001 to 50000,3
44168,1,5417,5417.0,3,2017-10-13,2017-10-13,988,1.0,22,Male,Student,No Income,3
44169,2,50217,25108.5,53,2018-03-30,2019-06-28,365,0.004395604395604396,24,Male,Student,No Income,2
44171,4,15995,3998.75,172,2017-12-05,2019-11-18,222,0.005610098176718092,23,Female,Student,No Income,3
44172,4,13593,3398.25,56,2018-03-22,2018-06-11,747,0.04938271604938271,32,Male,Employee,More than 50000,6
44173,1,278,278.0,2,2020-01-27,2020-01-27,152,1.0,22,Female,Student,No Income,2
44175,2,16408,8204.0,108,2018-04-06,2019-12-24,186,0.003189792663476874,26,Male,Employee,More than 50000,4
44176,1,194,194.0,2,2017-12-21,2017-12-21,919,1.0,25,Female,Student,No Income,3
44177,3,2375,791.6666666666666,10,2018-08-02,2020-05-30,28,0.004497751124437781,20,Male,Student,No Income,2
44179,2,13607,6803.5,82,2018-01-30,2019-09-02,299,0.0034482758620689655,23,Female,Student,No Income,1
44180,2,5926,2963.0,6,2020-01-23,2020-02-06,142,0.14285714285714285,25,Male,Self Employeed,More than 50000,2
44182,3,528,176.0,3,2018-10-12,2020-02-19,129,0.006060606060606061,27,Male,Self Employeed,25001 to 50000,6
44183,2,523,261.5,2,2017-11-27,2018-03-13,837,0.018867924528301886,25,Male,Self Employeed,10001 to 25000,3
44185,1,88,88.0,1,2019-01-28,2019-01-28,516,1.0,23,Male,Student,No Income,3
44186,1,620,620.0,1,2018-03-06,2018-03-06,844,1.0,24,Female,Employee,10001 to 25000,4
44188,6,23103,3850.5,54,2018-01-18,2019-03-01,484,0.014742014742014743,28,Male,Employee,25001 to 50000,5
44189,1,199,199.0,1,2019-05-08,2019-05-08,416,1.0,26,Male,Employee,10001 to 25000,2
44190,1,97,97.0,1,2019-03-04,2019-03-04,481,1.0,22,Female,Employee,25001 to 50000,4
44191,2,11033,5516.5,87,2017-12-15,2019-01-30,514,0.004866180048661801,26,Male,Employee,More than 50000,4
44192,3,5890,1963.3333333333333,15,2017-10-20,2020-06-17,10,0.003089598352214212,25,Female,Student,No Income,3
44194,3,3995,1331.6666666666667,14,2018-09-03,2019-01-24,520,0.02097902097902098,29,Male,Employee,25001 to 50000,4
44195,2,34741,17370.5,21,2018-06-14,2019-11-20,220,0.003816793893129771,23,Female,Student,No Income,1
44196,2,1458,729.0,2,2019-09-23,2019-12-06,204,0.02702702702702703,25,Male,Self Employeed,More than 50000,2
44197,1,2815,2815.0,7,2018-04-11,2018-04-11,808,1.0,29,Female,Employee,25001 to 50000,4
44198,1,19750,19750.0,10,2020-01-30,2020-01-30,149,1.0,27,Male,Self Employeed,25001 to 50000,6
44199,3,5157,1719.0,11,2018-01-12,2020-01-14,165,0.004098360655737705,25,Male,Self Employeed,10001 to 25000,3
44201,1,125,125.0,1,2018-01-26,2018-01-26,883,1.0,24,Male,Student,No Income,2
44202,1,92153,92153.0,267,2018-03-06,2018-03-06,844,1.0,26,Female,Self Employeed,10001 to 25000,5
44203,3,1426,475.3333333333333,3,2018-06-20,2019-07-09,354,0.0078125,32,Male,Employee,25001 to 50000,3
44206,3,39153,13051.0,87,2018-01-31,2020-01-29,150,0.004120879120879121,24,Female,Self Employeed,25001 to 50000,3
44208,3,7847,2615.6666666666665,13,2018-03-27,2020-04-20,68,0.003973509933774834,31,Male,Employee,More than 50000,3
44209,1,370,370.0,2,2018-10-04,2018-10-04,632,1.0,29,Male,Employee,25001 to 50000,3
44210,1,468,468.0,1,2018-05-10,2018-05-10,779,1.0,22,Male,Student,No Income,3
44211,2,2861,1430.5,7,2018-10-12,2020-06-09,18,0.0033003300330033004,24,Male,Student,No Income,2
44212,4,17656,4414.0,68,2018-07-09,2020-05-08,50,0.005979073243647235,27,Male,Employee,25001 to 50000,2
44213,1,2458,2458.0,1,2018-11-06,2018-11-06,599,1.0,23,Female,Student,No Income,3
44214,3,3681,1227.0,16,2018-02-22,2019-01-30,514,0.008771929824561403,30,Male,Employee,More than 50000,6
44215,4,41458,10364.5,44,2018-08-29,2019-04-09,445,0.017937219730941704,22,Female,Student,No Income,2
44216,2,1741,870.5,8,2018-11-07,2019-12-23,187,0.004866180048661801,28,Male,Employee,25001 to 50000,3
44217,3,324,108.0,3,2017-12-20,2018-02-20,858,0.04838709677419355,23,Female,Student,No Income,2
44221,2,11116,5558.0,14,2017-11-21,2018-10-23,613,0.005952380952380952,25,Male,Self Employeed,More than 50000,3
44222,1,60,60.0,1,2017-11-06,2017-11-06,964,1.0,31,Male,Employee,Below Rs.10000,1
44223,2,2250,1125.0,6,2019-06-26,2019-08-01,331,0.05555555555555555,23,Female,Employee,25001 to 50000,2
44225,2,1893,946.5,9,2018-03-26,2019-08-07,325,0.004008016032064128,27,Female,Employee,More than 50000,2
44226,3,16379,5459.666666666667,28,2018-04-25,2019-10-07,264,0.005660377358490566,22,Male,Student,No Income,3
44227,2,1834,917.0,7,2018-05-14,2019-05-02,422,0.0056657223796034,24,Female,Student,No Income,3
44228,2,1398,699.0,5,2018-06-28,2020-06-05,22,0.002824858757062147,23,Female,Student,No Income,2
44229,1,310,310.0,2,2018-01-29,2018-01-29,880,1.0,23,Female,Student,No Income,4
44230,3,24408,8136.0,42,2018-08-01,2019-03-07,478,0.013761467889908258,22,Female,Student,No Income,5
44231,2,1731,865.5,6,2018-01-02,2020-04-30,58,0.002355712603062426,23,Male,Student,Below Rs.10000,2
44232,2,898,449.0,3,2019-03-01,2020-04-06,82,0.004975124378109453,23,Male,Student,No Income,5
44233,2,2986,1493.0,11,2019-03-25,2019-04-10,444,0.125,20,Female,Student,No Income,4
44234,3,3626,1208.6666666666667,16,2018-12-11,2019-12-02,208,0.008426966292134831,24,Female,Student,Below Rs.10000,3
44236,1,204,204.0,1,2020-06-02,2020-06-02,25,1.0,22,Female,Student,No Income,6
44237,2,2833,1416.5,3,2018-04-13,2018-07-04,724,0.024390243902439025,22,Male,Student,Below Rs.10000,4
44238,4,2402,600.5,8,2018-11-20,2020-01-07,172,0.009685230024213076,27,Female,Employee,More than 50000,2
44239,2,20481,10240.5,13,2018-02-15,2018-10-09,627,0.00847457627118644,22,Male,Student,No Income,3
44240,2,9639,4819.5,33,2019-11-11,2020-06-02,25,0.00980392156862745,24,Female,Student,No Income,3
44241,1,838,838.0,1,2020-01-14,2020-01-14,165,1.0,23,Female,Student,No Income,2
44242,1,97,97.0,1,2019-01-07,2019-01-07,537,1.0,23,Female,Student,No Income,4
44244,2,1847,923.5,6,2017-11-28,2018-04-19,800,0.014084507042253521,23,Male,Student,Below Rs.10000,2
44245,1,1120,1120.0,2,2018-09-19,2018-09-19,647,1.0,23,Male,Student,No Income,5
44246,1,157,157.0,1,2020-04-16,2020-04-16,72,1.0,21,Male,Student,No Income,4
44248,1,1389,1389.0,4,2020-02-14,2020-02-14,134,1.0,24,Female,Student,No Income,6
44249,3,1107,369.0,4,2019-04-26,2020-02-05,143,0.010526315789473684,28,Female,Employee,25001 to 50000,2
44252,2,644,322.0,2,2019-10-18,2020-03-23,96,0.012738853503184714,21,Female,Student,Below Rs.10000,1
44253,1,139,139.0,1,2019-08-09,2019-08-09,323,1.0,24,Male,Student,No Income,3
44254,2,20981,10490.5,10,2018-05-07,2019-01-31,513,0.007434944237918215,22,Male,Student,No Income,4
44256,3,8388,2796.0,28,2018-03-28,2019-06-13,380,0.006787330316742082,23,Male,Student,No Income,4
44257,4,28792,7198.0,25,2018-05-28,2019-09-05,296,0.008602150537634409,21,Male,Student,Below Rs.10000,3
44258,1,282,282.0,1,2019-05-21,2019-05-21,403,1.0,25,Male,Student,No Income,3
44262,4,8722,2180.5,15,2018-03-13,2019-11-12,228,0.006568144499178982,22,Male,Student,Below Rs.10000,4
44263,4,14027,3506.75,85,2019-01-10,2019-10-10,261,0.014652014652014652,22,Female,Employee,10001 to 25000,5
44264,3,77727,25909.0,71,2019-05-23,2019-12-18,192,0.014354066985645933,22,Male,Student,No Income,4
44265,1,32,32.0,1,2019-07-22,2019-07-22,341,1.0,25,Male,Employee,More than 50000,4
44267,1,5898,5898.0,13,2020-02-04,2020-02-04,144,1.0,22,Female,Student,No Income,2
44269,2,10083,5041.5,35,2019-10-02,2020-04-28,60,0.009569377990430622,25,Male,Student,No Income,5
44271,3,5630,1876.6666666666667,11,2019-04-12,2020-05-08,50,0.007653061224489796,23,Female,Student,No Income,3
44272,2,2838,1419.0,4,2019-05-27,2020-02-28,120,0.007220216606498195,23,Female,Student,No Income,4
44274,1,144,144.0,1,2018-11-22,2018-11-22,583,1.0,23,Male,Student,No Income,3
44276,2,504,252.0,2,2018-08-16,2019-02-14,499,0.01098901098901099,22,Female,Student,No Income,5
44277,2,20481,10240.5,84,2018-12-03,2019-05-14,410,0.012345679012345678,22,Male,Student,No Income,5
44278,1,676,676.0,7,2019-12-17,2019-12-17,193,1.0,27,Female,Self Employeed,10001 to 25000,2
44279,1,519,519.0,1,2019-11-29,2019-11-29,211,1.0,24,Female,Student,No Income,3
44280,1,194,194.0,1,2019-03-27,2019-03-27,458,1.0,23,Male,Student,No Income,2
44281,3,46551,15517.0,697,2019-06-11,2020-01-16,163,0.0136986301369863,23,Female,Student,No Income,3
44282,1,417,417.0,1,2020-02-07,2020-02-07,141,1.0,22,Female,Student,10001 to 25000,5
44283,1,356,356.0,1,2018-01-29,2018-01-29,880,1.0,23,Female,Student,No Income,5
44284,1,22903,22903.0,80,2019-11-15,2019-11-15,225,1.0,23,Female,Student,No Income,2
44285,2,490,245.0,3,2017-11-07,2017-12-15,925,0.05263157894736842,24,Male,Student,No Income,3
44286,4,3430,857.5,8,2017-11-17,2019-08-09,323,0.006349206349206349,25,Male,Student,No Income,2
44287,1,14815,14815.0,40,2019-01-09,2019-01-09,535,1.0,22,Male,Student,No Income,3
44289,3,55074,18358.0,53,2018-10-24,2020-02-24,124,0.006147540983606557,22,Female,Student,No Income,1
44290,1,634,634.0,1,2018-11-26,2018-11-26,579,1.0,24,Female,Student,No Income,3
44291,2,1000,500.0,2,2019-02-21,2020-05-08,50,0.004524886877828055,31,Male,Employee,More than 50000,5
44292,1,139,139.0,1,2019-10-18,2019-10-18,253,1.0,25,Male,Student,No Income,4
44293,4,11282,2820.5,22,2017-11-24,2019-08-02,330,0.006493506493506494,23,Male,Student,No Income,5
44294,1,6898,6898.0,41,2019-05-21,2019-05-21,403,1.0,22,Male,Student,No Income,3
44295,1,102,102.0,1,2018-03-09,2018-03-09,841,1.0,23,Male,Student,25001 to 50000,1
44297,2,1417,708.5,9,2018-03-08,2018-07-10,718,0.016129032258064516,23,Female,Student,No Income,2
44298,1,421,421.0,1,2018-03-26,2018-03-26,824,1.0,25,Male,Student,No Income,6
44299,1,17065,17065.0,72,2019-01-04,2019-01-04,540,1.0,24,Male,Employee,10001 to 25000,4
44300,1,21000,21000.0,48,2018-02-07,2018-02-07,871,1.0,23,Female,Student,No Income,4
44301,1,861,861.0,1,2019-01-25,2019-01-25,519,1.0,23,Female,Student,No Income,4
44303,3,17306,5768.666666666667,48,2019-02-15,2019-07-08,355,0.02097902097902098,22,Male,Student,No Income,4
44304,1,218,218.0,1,2020-03-16,2020-03-16,103,1.0,24,Female,Student,10001 to 25000,3
44306,2,2681,1340.5,23,2017-10-20,2020-02-21,127,0.00234192037470726,23,Male,Student,No Income,2
44307,1,46,46.0,1,2019-12-11,2019-12-11,199,1.0,26,Male,Student,No Income,4
44309,2,21555,10777.5,61,2018-08-08,2018-10-04,632,0.03508771929824561,26,Male,Student,No Income,4
